hitIndex,hitDocId,hitStart,hitEnd,score,quoteIndex,quoteStart,quoteEnd,quoteDocId,workCount,quoteMeta,hitMeta,quoteText,hitText,result,annotator
54392,1683800104,389957,390275,0.594,8,1062917,1063091,A48874,24,top6-50,top40-50,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o",".rheie means.to give the mind<br />the least true light in this matter, till, by a presidus-<br />influence, akaogether ab~itradt from means, he gives ~the~<br />will a tak~e or relish for [omething, of wh~ich the mind·<br />as yet knows nothing. AR~ means, -the·efore, aRe·<br />rendered entirely uleleis as to any saving effed, and'<br />the prea",N,5
56379,1743600400,3333,3694,0.593,8,1062917,1063091,A48874,24,top6-50,top40-50,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","ion ; (b) Diflintion the Mother of Multitude ;<br />Mulztitude and Number infer Relation ; which is the<br />SKnot and Confederation'of things different, by rea-<br /><br />son of Come (c) Reiped they bear unto each other. Thele Rela-<br />tions and Refpeds challenge Duties correspondent ; according as<br />they fland in' Diflance or Nearness, afar off or near conjoin'd.<br /><br />Of all Relations",T,5
63263,0405501700,12278,12600,0.589,8,1062917,1063091,A48874,24,top6-50,top40-50,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o",", Conjuncdion,<br />Interjedion and Preposition.<br /><br />Of the Noun.<br />'There is Substantive and Adjedive. A<br />Subifantive is which exprefles and iignifies a<br />thing subsisting of it self, without the help<br />of another Noun, as a House, Peter, &c.<br />.An Adjective signifies nothing of it self,<br />without being joined to a Substantive, as<br />W.zite,",N,5
66787,1401600500,23915,24197,0.587,8,1062917,1063091,A48874,24,top6-50,top40-50,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o",ity' a contlinuation of ediit-<br />ence w~ith our p~refeat assoc~iations of . the~ faciail kInjd. 'This<br />dtferves much anid frequent confide~rationi-it is iifuicient to<br />conlvert a person. The human hear~t is animnated by thec idca--<br />a comfortable idea. Luither held it. Seer hiis wtord:s,N,5
67354,0045900700,337529,337791,0.586,8,1062917,1063091,A48874,24,top6-50,top40-50,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o",""" (that i?, as before obfervel, on supposition of<br />its having nwced according to the Eftnfis of thincs) "" it<br />'"" fould be ilniade extiemely, remcdi!cnf, anid end-<br />"" lefti milLrabic'-- So th:at if our actions co;i-eofnd<br />to the fitne:l or thins the iiipremc anld ro'",N,5
79668,0995000300,16107,16422,0.58,8,1062917,1063091,A48874,24,top6-50,top50-60,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","ly. The word (elsewhere) to what<br />it extends.<br /><br />C A P. XVIII.<br />Where Devifecs in Will fall take as Yoyntenants.<br />or as Tenants in Common. Equally to bc di-<br />vided. And a diver/ity observed. VVhere<br />those words make Yoyntenancy, or a Tenancy<br />in Common. A Devise to them and their<br />Heirs, and the longer liver of thesp to be",N,5
84576,1521301000,13236,13493,0.578,8,1062917,1063091,A48874,24,top6-50,top50-60,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","Aaive~-; as, legor, I.<br />amt read;'Secondly, Deponenmt, that is not made<br />of- the Aa~ive, and signifies to do; ·as, loqluor,<br />Jido fpeak.l<br /><br />A Verb is declined ithree Ways~;<br />:First, through the principal Tenses, Present<br /><br />and PerfeR~l; econdly, through all the TM",N,5
86849,0717900400,80995,81263,0.577,8,1062917,1063091,A48874,24,top6-50,top50-60,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","'als of joining with you in<br />'r oitljip it migh' easily be efle&Lcd<br /><br />especially your Law would be<br />2' rcciv'd by thofc Men among<br /><br />u., ,who have renQunced the Wo.;',i<br /><br />-:nd make no difference between iMe:':,<br />.or bctwecn the.diffrrent kincds of M,-i.<br />1The common Opinion h",N,5
89419,1309700200,420266,420589,0.576,8,1062917,1063091,A48874,24,top6-50,top50-60,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","J. liii. Lviii. and lx.<br /><br />90. In priore a6dioni] A&io here signifies an aClion<br /><br />in law, or a process before a court, which confuted of<br />several parts; such as, 1. The summoning or citing<br />.the offending person to the court at the infiance of the<br />ador or plaintiff; and this they called in jus vacare.<br />s. The accufatio, or impe",N,5
90650,1460301400,36040,36305,0.575,8,1062917,1063091,A48874,24,top6-50,top50-60,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","a is dlue to the analogy and resemblances<br />of the pres~ent discours~e, I freely fubmic: to my audi-<br />ence tojudge.<br /><br />I-come in the ftcond place to draw Com~e infer-<br /><br />En~rcs from theP foregoi;ng diicoulife.<br /><br />I. W~e obfierve that th-e golp~el mnrinitry is a very3<br /><br />facrr",N,5
92255,0910400400,125908,126216,0.575,8,1062917,1063091,A48874,24,top6-50,top60-70,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","sion and Connexion of these Words<br />and having endeavoured to open, and explain<br />1; their meaning in a ihort Paraphrase, I propo-<br /><br />fed these three Heads of Discourse, viz.<br /><br />. To<br /><br />.,.t. , : = --<br />I. To explain unto you the Nature of Chri.<br /><br />ftianReconciliation, or what that implies,<br />.Il- The great i indift fae Ob",N,5
94821,1613501002,234954,235215,0.574,8,1062917,1063091,A48874,24,top6-50,top60-70,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","dlom,<br />by means as Cfecutly, and artfully concerted, as they<br />were~ rapidly ex~~ecuted To renournce, w\ithl all the<br />pu lic fok~maity of oaths, evecry claim to arb~itrary pow-<br />er, and inl the nex~t m~oentn, to acquire thle molt ab-<br />solute au~thority, is a rnaller-",N,5
102597,0373300700,96093,96500,0.57,8,1062917,1063091,A48874,24,top6-50,top60-70,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","ness are united, will any body pre-<br />tend to fay, that by the union the larger is re-<br />duced to the dimensions of the smaller, unless<br />fich' reduction had been exprefly specified in'<br />the article ? Let them' produce an instance of<br />such an absurdity, if they can.<br /><br />The words taken separately also declare in the<br />strongest manner, against any such meaning, with<br />which they are wholly incompatible. On one<br />hand, to",N,5
103638,0252100201,39785,40127,0.57,8,1062917,1063091,A48874,24,top6-50,top60-70,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","Diftrid, is to put the<br />Persons inhabiting that Diflria under such<br />an Officer's Authority: To contrast or en-<br />large a Diftri&, is to diminifll or aug-<br />ment the Number of Persons subject to<br />such an Officer. And therefore no Au.<br />thority can appoint or alter such Diltrits,<br />but that which appoints the relpeEive Of-<br />ficers over them, or a greater",N,5
108393,0793500602,161201,161515,0.568,8,1062917,1063091,A48874,24,top6-50,top60-70,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o","d. the day of r.ydifhonotir: . fhousld rather<br />:have rushed out.of an exftcencc, whichl; nce<br />the day of my disgrace, has daily become more<br />intolerable. The moment in which my difftuf<br />originated : was: when I was: prohibited from<br />feeing, my counsel,: and that'- was, continually<br />alarmed, :and :constantly: in fearfil",N,5
121963,1594801300,35855,36137,0.563,8,1062917,1063091,A48874,24,top6-50,top70-80,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o",", or, becadek a large<br />-""- Qantity of pitnitous Humours is convey-.<br />' ed from the -Brain to the Optic Nerves;;<br />""~ which are thereby ob~ruded. When the<br />"" ·Diso-rder arose from the former of there<br />""C Caus~es, I have seen the Patients cured by a<br />e"" Seton ; but, when ~it proceeded fr~om",N,5
122921,1143700500,67549,67883,0.563,8,1062917,1063091,A48874,24,top6-50,top70-80,"rd, to signifie nothing but *the joining or separating of Signs, as the Things signified by them, do agree or disagree one with another*; which way of joining or separating o",", is, or has<br />Being belonging to it; and Being<br />is the'fame in every One of these<br /><br />G Many:<br /><br />[ 82 ]<br />lMaoiy: And if these Ones are not<br />each diferent from another, they<br />are not MZany, but One and thefame<br />individual Thling. -- Difference there-<br />fore is prior to Mlany, as well as<br />Being and Same. And these are<br />unive;fally in every other Uni",N,5
